DBAASP_id,strain_name,SMILES,MIC
na_32187,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 163, 158, 158, 106, 163, 77, 70, 15, 163, 165, 172, 51, 70, 51, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 106, 163, 114, 51, 77, 70, 114, 158, 163, 163, 165, 163, 163, 70, 114, 2]",0
na_32188,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 60, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_32189,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 108, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_32190,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 60, 145, 70, 51, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 108, 70, 15, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 126, 2]",0
na_32191,Staphylococcus aureus RN4220,"[1, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 77, 163, 114, 163, 171, 158, 163, 114, 163, 171, 158, 163, 70, 145, 171, 2]",0
na_32192,Staphylococcus aureus RN4220,"[1, 163, 158, 172, 163, 163, 172, 145, 70, 25, 163, 163, 114, 163, 171, 158, 163, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 165, 60, 51, 70, 51, 163, 165, 163, 77, 163, 77, 15, 117, 163, 77, 70, 114, 163, 51, 70, 77, 171, 158, 163, 114, 163, 171, 163, 163, 163, 165, 163, 163, 70, 114, 2]",0
na_32193,Staphylococcus aureus RN4220,"[1, 163, 163, 163, 114, 163, 171, 165, 163, 163, 163, 163, 77, 163, 163, 114, 163, 171, 165, 163, 15, 145, 163, 163, 77, 165, 163, 40, 15, 163, 70, 158, 15, 163, 163, 163, 163, 163, 70, 50, 163, 15, 163, 163, 15, 114, 163, 51, 70, 114, 171, 163, 15, 145, 163, 163, 114, 163, 171, 165, 163, 163, 51, 70, 118, 15, 163, 163, 163, 2]",0
na_32194,Staphylococcus aureus RN4220,"[1, 158, 163, 163, 77, 163, 77, 165, 163, 77, 163, 70, 15, 77, 70, 17, 2]",0
na_32195,Staphylococcus aureus RN4220,"[1, 163, 163, 114, 163, 171, 158, 163, 77, 15, 165, 163, 77, 163, 77, 163, 77, 70, 17, 70, 114, 60, 163, 172, 145, 70, 118, 165, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 165, 163, 114, 163, 171, 158, 163, 163, 163, 163, 163, 163, 114, 163, 171, 158, 165, 165, 163, 114, 15, 77, 51, 70, 158, 163, 114, 163, 171, 158, 163, 163, 158, 15, 15, 163, 163, 70, 114, 163, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_32196,Staphylococcus aureus RN4220,"[1, 163, 163, 163, 163, 163, 163, 172, 15, 163, 165, 163, 163, 77, 163, 163, 163, 163, 163, 163, 163, 163, 114, 163, 171, 165, 2]",0
na_32197,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 15, 106, 163, 77, 163, 77, 163, 77, 70, 114, 158, 70, 17, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 165, 60, 51, 70, 158, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 15, 163, 36, 15, 163, 36, 36, 2]",0
na_32198,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 145, 51, 158, 163, 172, 15, 163, 163, 60, 145, 70, 114, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 165, 163, 163, 163, 163, 172, 15, 163, 163, 165, 51, 70, 118, 60, 15, 163, 163, 163, 165, 2]",0
na_32199,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 60, 145, 70, 70, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 163, 163, 163, 163, 163, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 51, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_32200,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 163, 165, 60, 51, 70, 145, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 163, 15, 163, 36, 15, 163, 36, 36, 2]",0
na_32201,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 70, 106, 77, 163, 77, 70, 114, 165, 60, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 158, 163, 114, 163, 171, 163, 163, 158, 163, 163, 165, 163, 163, 70, 114, 2]",0
na_32202,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 51, 25, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 15, 163, 36, 15, 163, 36, 36, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
na_32203,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 145, 70, 165, 163, 77, 70, 114, 165, 60, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 106, 70, 114, 163, 118, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_32204,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 114, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 106, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 77, 70, 117, 70, 114, 2]",0
na_32205,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 77, 163, 77, 145, 70, 145, 163, 77, 70, 114, 163, 163, 114, 163, 171, 158, 15, 114, 163, 172, 70, 77, 163, 60, 15, 163, 163, 163, 165, 158, 163, 114, 163, 171, 163, 163, 163, 70, 70, 2]",0
na_32206,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 158, 15, 163, 163, 163, 172, 165, 163, 163, 163, 163, 172, 15, 163, 163, 165, 163, 77, 163, 77, 145, 70, 145, 163, 77, 70, 114, 163, 114, 163, 171, 158, 15, 25, 163, 60, 51, 70, 51, 163, 60, 15, 163, 163, 163, 165, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
na_32207,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 60, 145, 70, 114, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 15, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_32208,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 70, 145, 77, 163, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 163, 163, 163, 163, 163, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 77, 70, 117, 70, 114, 2]",0
na_32209,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 145, 70, 165, 163, 77, 70, 114, 165, 60, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 165, 163, 163, 70, 114, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_32210,Staphylococcus aureus RN4220,"[1, 163, 60, 15, 163, 165, 13, 172, 163, 163, 158, 70, 15, 60, 70, 114, 163, 77, 163, 70, 145, 2]",0
na_32211,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 70, 50, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 158, 15, 15, 163, 106, 70, 15, 163, 158, 15, 163, 163, 163, 2]",0
na_32212,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 15, 25, 163, 163, 114, 163, 171, 165, 77, 15, 163, 163, 158, 70, 165, 163, 114, 163, 171, 163, 77, 163, 77, 15, 163, 126, 163, 77, 70, 25, 2]",0
na_32213,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 70, 17, 77, 163, 77, 70, 114, 165, 60, 51, 70, 163, 163, 158, 15, 163, 163, 163, 163, 163, 163, 163, 163, 163, 70, 114, 158, 163, 114, 163, 171, 163, 163, 158, 163, 163, 165, 163, 163, 70, 114, 2]",0
na_32214,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 145, 51, 70, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 163, 118, 163, 77, 163, 106, 163, 77, 70, 114, 2]",0
na_32215,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 70, 50, 77, 158, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 36, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 15, 163, 163, 163, 2]",0
na_32216,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 114, 163, 77, 70, 114, 126, 108, 114, 163, 171, 114, 163, 171, 158, 15, 163, 163, 163, 172, 165, 163, 77, 163, 77, 145, 70, 145, 163, 77, 70, 114, 163, 163, 114, 163, 171, 158, 15, 114, 163, 172, 70, 77, 163, 172, 15, 163, 163, 163, 165, 158, 163, 114, 163, 171, 158, 163, 77, 163, 114, 17, 77, 163, 114, 51, 77, 70, 114, 126, 126, 2]",0
na_32217,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 51, 70, 77, 163, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 165, 163, 77, 163, 77, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_32218,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 70, 145, 77, 163, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 77, 70, 117, 70, 114, 2]",0
na_32219,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 165, 60, 15, 118, 163, 158, 15, 163, 163, 163, 163, 163, 163, 163, 163, 163, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 51, 70, 25, 171, 2]",0
na_32220,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 163, 165, 60, 51, 70, 145, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_32221,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 25, 163, 77, 70, 114, 165, 163, 163, 77, 163, 77, 163, 77, 15, 70, 165, 163, 163, 15, 70, 165, 163, 77, 70, 117, 163, 100, 70, 77, 163, 163, 51, 70, 114, 570, 2]",0
na_32222,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 77, 158, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 145, 70, 108, 163, 60, 15, 163, 163, 172, 145, 70, 70, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 77, 163, 77, 163, 106, 70, 114, 165, 51, 70, 25, 60, 15, 163, 163, 163, 165, 2]",0
na_32223,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 60, 15, 118, 163, 158, 15, 163, 163, 163, 163, 163, 163, 163, 163, 163, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 163, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
na_32224,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 60, 145, 70, 145, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 172, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 15, 158, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_32225,Staphylococcus aureus RN4220,"[1, 163, 163, 163, 158, 15, 163, 163, 163, 60, 165, 163, 163, 163, 163, 60, 15, 163, 163, 165, 163, 77, 163, 77, 145, 70, 145, 163, 77, 70, 114, 163, 114, 163, 171, 158, 15, 25, 163, 172, 51, 70, 51, 163, 172, 15, 163, 163, 163, 165, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 2]",0
na_32226,Staphylococcus aureus RN4220,"[1, 165, 163, 172, 165, 60, 145, 51, 114, 163, 60, 172, 70, 114, 165, 163, 77, 163, 77, 15, 25, 163, 77, 70, 114, 70, 17, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 163, 163, 114, 163, 171, 158, 163, 163, 77, 163, 77, 158, 77, 70, 114, 2]",0
na_32227,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 51, 51, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 165, 163, 77, 163, 77, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_32228,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 70, 108, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 114, 163, 171, 165, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 15, 163, 36, 15, 163, 36, 36, 2]",0
na_32229,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 51, 163, 77, 163, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_32230,Staphylococcus aureus RN4220,"[1, 163, 172, 15, 163, 165, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 60, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 51, 70, 17, 114, 163, 171, 171, 2]",0
na_32231,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 70, 145, 77, 163, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 158, 2]",0
na_32232,Staphylococcus aureus RN4220,"[1, 163, 163, 15, 163, 163, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 145, 51, 51, 163, 60, 15, 163, 163, 172, 15, 118, 163, 158, 15, 163, 163, 163, 163, 163, 163, 163, 163, 163, 70, 114, 165, 163, 163, 163, 163, 172, 15, 163, 163, 165, 51, 70, 158, 60, 15, 163, 163, 163, 165, 2]",0
na_32233,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 163, 163, 163, 60, 15, 163, 163, 165, 163, 77, 163, 77, 145, 70, 145, 163, 77, 70, 114, 163, 114, 163, 171, 158, 15, 25, 163, 172, 51, 70, 51, 163, 172, 15, 163, 163, 163, 165, 158, 163, 114, 163, 171, 158, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
na_32234,Staphylococcus aureus RN4220,"[1, 163, 163, 114, 163, 171, 165, 163, 15, 25, 163, 163, 114, 163, 171, 165, 89, 15, 163, 163, 15, 163, 163, 163, 570, 2]",0
na_32235,Staphylococcus aureus RN4220,"[1, 165, 60, 163, 165, 163, 172, 165, 172, 145, 70, 118, 163, 163, 60, 70, 114, 158, 15, 51, 163, 70, 158, 163, 114, 163, 171, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 163, 163, 114, 163, 171, 158, 163, 163, 158, 163, 163, 163, 163, 70, 15, 2]",0
na_32236,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 108, 114, 163, 171, 114, 163, 171, 158, 15, 163, 163, 163, 172, 165, 163, 106, 163, 77, 145, 70, 25, 163, 77, 70, 114, 163, 114, 163, 171, 158, 15, 114, 163, 172, 70, 106, 163, 60, 15, 163, 163, 163, 165, 163, 118, 163, 158, 15, 163, 163, 163, 2]",0
na_32237,Staphylococcus aureus RN4220,"[1, 163, 163, 108, 114, 163, 171, 114, 163, 171, 158, 163, 13, 15, 51, 163, 70, 51, 163, 158, 145, 70, 17, 172, 15, 70, 163, 165, 163, 155, 163, 77, 163, 114, 165, 77, 163, 77, 70, 114, 163, 40, 17, 70, 108, 165, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 2]",0
na_32238,Staphylococcus aureus RN4220,"[1, 163, 163, 163, 158, 163, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 77, 163, 17, 70, 165, 77, 163, 77, 70, 114, 108, 114, 163, 171, 114, 163, 171, 158, 15, 114, 163, 60, 70, 77, 163, 60, 15, 163, 163, 163, 165, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 36, 2]",0
na_32239,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 165, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 108, 70, 15, 158, 108, 114, 163, 171, 114, 163, 171, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_32240,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 60, 145, 70, 51, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 108, 70, 15, 60, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_32241,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 172, 15, 118, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 163, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_32242,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 108, 114, 163, 171, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 77, 163, 77, 145, 70, 25, 163, 77, 70, 114, 163, 114, 163, 171, 158, 15, 114, 163, 172, 70, 106, 163, 172, 15, 163, 163, 163, 165, 158, 108, 114, 163, 171, 114, 163, 171, 163, 2]",0
na_32243,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 172, 145, 70, 17, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 77, 70, 117, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 145, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 2]",0
na_32244,Staphylococcus aureus RN4220,"[1, 163, 60, 165, 60, 145, 114, 145, 163, 60, 15, 163, 165, 172, 70, 25, 165, 60, 163, 60, 15, 163, 165, 60, 145, 51, 106, 165, 60, 163, 60, 15, 25, 165, 163, 114, 163, 171, 163, 60, 145, 70, 15, 165, 172, 165, 60, 15, 70, 163, 165, 172, 15, 163, 165, 60, 15, 163, 165, 60, 70, 117, 165, 172, 15, 163, 163, 165, 51, 70, 25, 172, 15, 163, 163, 165, 51, 70, 108, 165, 60, 163, 163, 56, 15, 163, 163, 172, 145, 51, 15, 163, 163, 60, 172, 70, 25, 163, 172, 15, 163, 165, 13, 15, 163, 163, 60, 15, 17, 163, 163, 13, 70, 165, 70, 114, 165, 163, 77, 163, 114, 163, 171, 165, 163, 70, 114, 163, 51, 70, 165, 2]",0
na_32245,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 114, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 163, 163, 163, 163, 163, 163, 163, 70, 114, 158, 163, 114, 163, 171, 163, 77, 158, 77, 163, 106, 70, 114, 2]",0
na_32246,Staphylococcus aureus RN4220,"[1, 163, 158, 163, 163, 158, 15, 15, 163, 163, 70, 114, 163, 114, 163, 171, 163, 60, 165, 60, 15, 70, 163, 165, 60, 15, 118, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 163, 106, 70, 114, 163, 77, 51, 70, 163, 2]",0
na_32247,Staphylococcus aureus RN4220,"[1, 163, 163, 163, 15, 114, 163, 15, 163, 158, 171, 158, 163, 163, 163, 163, 70, 15, 171, 2]",0
na_32248,Staphylococcus aureus RN4220,"[1, 163, 163, 114, 163, 171, 165, 56, 163, 165, 172, 70, 51, 163, 60, 15, 163, 165, 13, 15, 163, 163, 172, 70, 117, 60, 15, 77, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 56, 15, 163, 165, 163, 60, 145, 51, 163, 165, 163, 114, 163, 171, 60, 15, 163, 165, 172, 15, 77, 158, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 163, 77, 163, 77, 163, 77, 70, 114, 163, 17, 70, 15, 77, 15, 117, 172, 15, 163, 165, 163, 51, 51, 165, 171, 163, 51, 70, 108, 15, 163, 163, 163, 163, 2]",0
